bag_time_ns,header_stamp_sec,header_stamp_nanosec,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,fix_quality,num_satellites,speed,track
1770485886265554296,63486,0,GPS1_Frame,42.25354316666667,-71.821835,174.3,267223.1691115116,4681783.481277568,19,T,1.17,,,,
1770485887267239922,63487,0,GPS1_Frame,42.253538666666664,-71.82182866666668,173.5,267223.67503526807,4681782.96424969,19,T,1.02,,,,
1770485888270123756,63488,0,GPS1_Frame,42.25353700000001,-71.82182783333333,173.4,267223.7376492977,4681782.776893035,19,T,1.02,,,,
1770485889268778131,63489,0,GPS1_Frame,42.25354016666667,-71.82183383333333,174.2,267223.2543174713,4681783.144947,19,T,1.02,,,,
1770485890270598007,63490,0,GPS1_Frame,42.25353816666667,-71.82183483333333,173.9,267223.1644587364,4681782.925587536,19,T,1.22,,,,
1770485891269704340,63491,0,GPS1_Frame,42.253542,-71.82183549999999,173.0,267223.1235687293,4681783.353090025,19,T,1.06,,,,
1770485892266465008,63492,0,GPS1_Frame,42.25354349999999,-71.82183400000001,172.7,267223.252836108,4681783.5155589245,19,T,1.06,,,,
1770485893268618675,63493,0,GPS1_Frame,42.25354633333333,-71.82183216666667,172.7,267223.4145100423,4681783.825178894,19,T,1.06,,,,
1770485894265979758,63494,0,GPS1_Frame,42.25354766666666,-71.8218315,172.7,267223.47441585513,4681783.971418538,19,T,1.12,,,,
1770485895265231092,63495,0,GPS1_Frame,42.25354966666667,-71.82183066666667,172.5,267223.5505249433,4681784.191233717,19,T,1.06,,,,
1770485896268992426,63496,0,GPS1_Frame,42.2535515,-71.82183083333332,172.5,267223.5435228582,4681784.395275346,19,T,1.14,,,,
1770485897265185718,63497,0,GPS1_Frame,42.25355266666667,-71.82183083333332,172.5,267223.5478167472,4681784.524830021,19,T,1.14,,,,
1770485898265663094,63498,0,GPS1_Frame,42.253553499999995,-71.82183116666667,172.4,267223.5233845566,4681784.6182804955,19,T,1.06,,,,
1770485899266915511,63499,0,GPS1_Frame,42.25355366666666,-71.8218315,172.6,267223.4964987174,4681784.637699726,19,T,1.06,,,,
1770485900264710136,63500,0,GPS1_Frame,42.253554,-71.82183183333333,172.6,267223.47022629133,4681784.675626769,19,T,1.06,,,,
1770485901263470887,63501,0,GPS1_Frame,42.25355266666667,-71.82183316666666,172.9,267223.3553219738,4681784.531209965,19,T,1.06,,,,
1770485902264702512,63502,0,GPS1_Frame,42.253555166666665,-71.82183533333334,173.0,267223.1857780344,4681784.814751365,19,T,1.14,,,,
1770485903268042304,63503,0,GPS1_Frame,42.25355283333333,-71.82183683333332,173.1,267223.0534436066,4681784.559743412,19,T,1.14,,,,
1770485904268762972,63504,0,GPS1_Frame,42.25355133333334,-71.82183666666667,172.7,267223.06167250697,4681784.392717404,19,T,1.06,,,,
1770485905270266764,63505,0,GPS1_Frame,42.253551,-71.8218375,172.4,267222.991697544,4681784.357980339,19,T,1.06,,,,
1770485906270397598,63506,0,GPS1_Frame,42.253550833333335,-71.82183766666667,172.3,267222.97733450314,4681784.33992824,19,T,1.06,,,,
1770485907263962015,63507,0,GPS1_Frame,42.253550499999996,-71.82184033333333,171.7,267222.7561136433,4681784.310204,19,T,1.06,,,,
1770485908264671265,63508,0,GPS1_Frame,42.25355133333334,-71.82184600000001,171.2,267222.29169340484,4681784.418237263,19,T,1.06,,,,
1770485909266042474,63509,0,GPS1_Frame,42.25355566666667,-71.8218525,172.1,267221.7714068111,4681784.917213154,19,T,1.06,,,,
1770485910268721516,63510,0,GPS1_Frame,42.25355816666667,-71.82185533333333,172.3,267221.54686444346,4681785.202577451,19,T,1.06,,,,
1770485911270178058,63511,0,GPS1_Frame,42.253559166666676,-71.8218565,172.2,267221.4542975762,4681785.316814316,19,T,1.06,,,,
1770485912268236850,63512,0,GPS1_Frame,42.253563,-71.82185416666667,171.7,267221.6609009399,4681785.736113966,19,T,1.06,,,,
1770485913266447393,63513,0,GPS1_Frame,42.253564999999995,-71.82185233333333,171.6,267221.81950781634,4681785.9531948455,19,T,1.06,,,,
1770485914265828893,63514,0,GPS1_Frame,42.253565333333334,-71.82184983333333,171.6,267222.026979008,4681785.983374768,19,T,1.12,,,,
1770485915268831060,63515,0,GPS1_Frame,42.253566166666666,-71.821849,171.6,267222.09879421163,4681786.073635256,19,T,1.12,,,,
1770485916265482352,63516,0,GPS1_Frame,42.253567499999996,-71.82184699999999,171.2,267222.26869702677,4681786.216229188,19,T,1.1,,,,
1770485917265190394,63517,0,GPS1_Frame,42.25356683333333,-71.82184766666666,171.0,267222.21124486637,4681786.144020797,19,T,1.12,,,,
1770485918264440312,63518,0,GPS1_Frame,42.253565166666675,-71.82184583333333,171.0,267222.35635656386,4681785.953929849,19,T,1.12,,,,
1770485919266301729,63519,0,GPS1_Frame,42.253564000000004,-71.821845,171.2,267222.4208107698,4681785.822096611,19,T,1.06,,,,
1770485920268486771,63520,0,GPS1_Frame,42.253562166666676,-71.821844,171.2,267222.4965609438,4681785.615776418,19,T,1.15,,,,
1770485921266486355,63521,0,GPS1_Frame,42.253561000000005,-71.82184350000001,171.4,267222.5335159072,4681785.484854606,19,T,1.1,,,,
1770485922263197772,63522,0,GPS1_Frame,42.253558999999996,-71.82184266666667,171.7,267222.5949030445,4681785.260482314,19,T,1.15,,,,
1770485923265766481,63523,0,GPS1_Frame,42.253556333333336,-71.82184183333334,171.9,267222.6538365282,4681784.962078783,19,T,1.06,,,,
1770485924265881856,63524,0,GPS1_Frame,42.253553499999995,-71.82184149999999,172.3,267222.67090772494,4681784.646534575,19,T,1.06,,,,
1770485925265692440,63525,0,GPS1_Frame,42.25355066666666,-71.82184099999999,172.7,267222.70172854926,4681784.3305346565,19,T,1.06,,,,
1770485926266782274,63526,0,GPS1_Frame,42.253545,-71.82183933333334,172.2,267222.8183687246,4681783.696711976,19,T,1.06,,,,
1770485927266139024,63527,0,GPS1_Frame,42.25354233333334,-71.82184149999999,172.2,267222.6298089208,4681783.406511255,19,T,1.1,,,,
1770485928266564483,63528,0,GPS1_Frame,42.25353983333333,-71.82184316666667,171.8,267222.4831114026,4681783.13345121,19,T,1.06,,,,
1770485929266135192,63529,0,GPS1_Frame,42.253538666666664,-71.82184216666666,171.6,267222.5613152758,4681783.0011622645,19,T,1.06,,,,
1770485930265189359,63530,0,GPS1_Frame,42.25353700000001,-71.82184033333333,171.3,267222.7064270539,4681782.811071328,19,T,1.06,,,,
1770485931266591484,63531,0,GPS1_Frame,42.2535355,-71.821839,171.5,267222.8109033643,4681782.640855338,19,T,1.06,,,,
1770485932265496402,63532,0,GPS1_Frame,42.25353433333333,-71.82184000000001,171.7,267222.7241116788,4681782.5140349325,19,T,1.06,,,,
1770485933265878110,63533,0,GPS1_Frame,42.25353166666667,-71.82184000000001,171.5,267222.714297047,4681782.21790996,19,T,1.1,,,,
1770485934265923903,63534,0,GPS1_Frame,42.25353233333333,-71.82184233333334,172.1,267222.5242558714,4681782.298321167,19,T,1.26,,,,
1770485935266304236,63535,0,GPS1_Frame,42.25353133333333,-71.8218395,171.8,267222.7543191149,4681782.179527204,19,T,1.22,,,,
1770485936270909195,63536,0,GPS1_Frame,42.253531833333334,-71.8218395,171.9,267222.756159358,4681782.235050637,19,T,1.22,,,,
1770485937270139112,63537,0,GPS1_Frame,42.253531833333334,-71.821838,172.0,267222.8799060349,4681782.230949235,19,T,1.22,,,,
1770485938266511321,63538,0,GPS1_Frame,42.253533166666664,-71.82184149999999,172.4,267222.596071103,4681782.3885816615,19,T,1.06,,,,
1770485939264804488,63539,0,GPS1_Frame,42.25353616666666,-71.82184383333333,172.8,267222.4146177481,4681782.728102221,19,T,1.1,,,,
1770485940267293239,63540,0,GPS1_Frame,42.25353666666667,-71.82184666666667,173.3,267222.18271428265,4681782.791372766,19,T,1.06,,,,
1770485941267833156,63541,0,GPS1_Frame,42.25353783333333,-71.8218485,173.8,267222.03576226823,4681782.925940282,19,T,1.06,,,,
1770485942265740990,63542,0,GPS1_Frame,42.253538,-71.82185166666666,174.1,267221.7751327191,4681782.953106642,19,T,1.06,,,,
1770485943268604074,63543,0,GPS1_Frame,42.253539,-71.82185150000001,174.4,267221.79256285087,4681783.0636977935,19,T,1.06,,,,
1770485944264599782,63544,0,GPS1_Frame,42.25353883333334,-71.821852,174.6,267221.750700544,4681783.046557124,19,T,1.06,,,,
1770485945267040116,63545,0,GPS1_Frame,42.25353833333334,-71.82185116666666,174.1,267221.81760844344,4681782.988755124,19,T,1.06,,,,
1770485946269365492,63546,0,GPS1_Frame,42.25353916666666,-71.82185233333333,174.4,267221.72442811984,4681783.084484171,19,T,1.06,,,,
1770485947267710700,63547,0,GPS1_Frame,42.25353966666667,-71.82185316666667,174.5,267221.65752022614,4681783.142286172,19,T,1.06,,,,
1770485948264182784,63548,0,GPS1_Frame,42.2535395,-71.82185333333334,174.7,267221.6431571797,4681783.124234076,19,T,1.06,,,,
1770485949264459785,63549,0,GPS1_Frame,42.25353966666667,-71.82185733333334,175.1,267221.31377949077,4681783.153679022,19,T,1.06,,,,
1770485950263270827,63550,0,GPS1_Frame,42.25353916666666,-71.82185766666666,175.5,267221.2844399774,4681783.099067017,19,T,1.06,,,,
