bag_time_ns,header_stamp_sec,header_stamp_nanosec,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,fix_quality,num_satellites,speed,track
1770498484119799964,76084,0,GPS1_Frame,42.2533795,-71.82220133333334,172.5,267192.3449779422,4681766.308324379,19,T,1.05,,,,
1770498485115315089,76085,0,GPS1_Frame,42.25338933333334,-71.82218733333335,172.0,267193.53614558425,4681767.362000659,19,T,1.05,,,,
1770498486115619631,76086,0,GPS1_Frame,42.25339699999999,-71.82216883333334,172.0,267195.0905784052,4681768.162769932,19,T,1.05,,,,
1770498487116256299,76087,0,GPS1_Frame,42.25340249999999,-71.82214933333333,171.9,267196.71953356813,4681768.720203427,19,T,1.05,,,,
1770498488115644507,76088,0,GPS1_Frame,42.253413,-71.82213416666667,172.1,267198.00940164295,4681769.844721341,19,T,1.05,,,,
1770498489115921674,76089,0,GPS1_Frame,42.25342366666667,-71.82212083333334,172.1,267199.1486365785,4681770.99276061,19,T,1.05,,,,
1770498490117893675,76090,0,GPS1_Frame,42.253433166666674,-71.82211033333333,172.3,267200.0498327506,4681772.018993206,19,T,1.05,,,,
1770498491115444550,76091,0,GPS1_Frame,42.25344266666666,-71.82209800000001,172.1,267201.102274825,4681773.040212623,19,T,1.05,,,,
1770498492113722343,76092,0,GPS1_Frame,42.25344966666667,-71.822085,172.1,267202.20051319344,4681773.781992018,19,T,1.05,,,,
1770498493118193635,76093,0,GPS1_Frame,42.25345633333333,-71.82207149999999,171.9,267203.33877334057,4681774.485388707,19,T,1.05,,,,
1770498494114995927,76094,0,GPS1_Frame,42.25346133333334,-71.82205766666667,171.5,267204.4983979338,4681775.002795973,19,T,1.05,,,,
1770498495114546177,76095,0,GPS1_Frame,42.25346983333334,-71.82204633333335,171.7,267205.4646602952,4681775.91570362,19,T,1.05,,,,
1770498496115360303,76096,0,GPS1_Frame,42.253474499999996,-71.82203,171.6,267206.82930222934,4681776.389259462,19,T,1.05,,,,
1770498497117365887,76097,0,GPS1_Frame,42.253482500000004,-71.82201266666667,171.8,267208.28871085023,4681777.230237343,19,T,1.05,,,,
1770498498114595470,76098,0,GPS1_Frame,42.25349433333334,-71.82199516666667,171.8,267209.7759780504,4681778.496439429,19,T,1.05,,,,
1770498499119285804,76099,0,GPS1_Frame,42.25350166666667,-71.82198149999999,171.7,267210.9304400573,4681779.273412798,19,T,1.05,,,,
1770498500115124763,76100,0,GPS1_Frame,42.253510999999996,-71.82196433333334,171.8,267212.38100545807,4681780.262909709,19,T,1.05,,,,
1770498501115326639,76101,0,GPS1_Frame,42.25352066666666,-71.821946,171.6,267213.92904475715,4681781.286232424,19,T,1.05,,,,
1770498502114745597,76102,0,GPS1_Frame,42.253530166666664,-71.82192749999999,171.2,267215.49021979497,4681782.290591928,19,T,1.05,,,,
1770498503115020223,76103,0,GPS1_Frame,42.25353666666667,-71.82191549999999,171.0,267216.50411707064,4681782.9795843735,19,T,1.05,,,,
1770498504115196432,76104,0,GPS1_Frame,42.253544833333336,-71.8219115,170.9,267216.86416626733,4681783.875529744,19,T,1.05,,,,
1770498505118802265,76105,0,GPS1_Frame,42.25355249999999,-71.8219045,171.4,267217.46986837755,4681784.707748696,19,T,1.05,,,,
1770498506115175183,76106,0,GPS1_Frame,42.253561833333336,-71.821894,171.7,267218.3704467414,4681785.715475675,19,T,1.05,,,,
1770498507115902683,76107,0,GPS1_Frame,42.253567999999994,-71.82188166666667,171.9,267219.4106156477,4681786.366541449,19,T,1.05,,,,
1770498508115476767,76108,0,GPS1_Frame,42.253573833333334,-71.821863,171.5,267220.9720431474,4681786.963274546,19,T,1.05,,,,
1770498509115019476,76109,0,GPS1_Frame,42.25358033333334,-71.82185283333334,170.8,267221.83469337877,4681787.657280587,19,T,1.28,,,,
1770498510118664518,76110,0,GPS1_Frame,42.253582333333334,-71.82184099999999,170.8,267222.81827741826,4681787.847018714,19,T,1.28,,,,
1770498511114872560,76111,0,GPS1_Frame,42.25358883333333,-71.82182933333334,170.6,267223.8046739215,4681788.536923581,19,T,1.28,,,,
1770498512118835477,76112,0,GPS1_Frame,42.25359366666667,-71.82181416666667,171.4,267225.0736780921,4681789.032180605,19,T,1.28,,,,
1770498513117024936,76113,0,GPS1_Frame,42.253601333333336,-71.82180433333333,171.0,267225.913122274,4681789.856653213,19,T,1.05,,,,
1770498514119650520,76114,0,GPS1_Frame,42.25360033333333,-71.82179666666666,171.6,267226.54192417057,4681789.7246439075,19,T,1.05,,,,
1770498515118218020,76115,0,GPS1_Frame,42.253599833333325,-71.82179216666667,172.0,267226.9113235889,4681789.656816458,19,T,1.04,,,,
1770498516114077104,76116,0,GPS1_Frame,42.25360316666667,-71.821791,171.4,267227.0198389949,4681790.023782751,19,T,1.04,,,,
1770498517113465396,76117,0,GPS1_Frame,42.253609499999996,-71.82179183333332,171.0,267226.9744003038,4681790.729358081,19,T,1.04,,,,
1770498518113878480,76118,0,GPS1_Frame,42.25361833333333,-71.82179733333334,170.2,267226.5531735618,4681791.725310298,19,T,1.04,,,,
